"x","y","L1","L2","L3"
287705.975154022,8664197.21620468,57,31,33
287706.035007974,8664197.21620468,63,28,36
287706.094861925,8664197.21620468,68,27,40
287706.154715877,8664197.21620468,53,36,40
287706.214569829,8664197.21620468,42,39,38
287706.27442378,8664197.21620468,54,34,33
287706.334277732,8664197.21620468,67,24,35
287706.394131683,8664197.21620468,59,27,23
287706.453985635,8664197.21620468,49,26,26
287706.513839587,8664197.21620468,48,26,21
287706.573693538,8664197.21620468,39,25,35
287706.63354749,8664197.21620468,51,25,30
287706.693401442,8664197.21620468,63,21,32
287706.753255393,8664197.21620468,75,19,45
287706.813109345,8664197.21620468,88,22,43
287706.872963296,8664197.21620468,88,27,48
287706.932817248,8664197.21620468,87,32,53
287706.9926712,8664197.21620468,74,46,46
287707.052525151,8664197.21620468,70,46,47
287707.112379103,8664197.21620468,61,54,35
287707.172233055,8664197.21620468,67,37,40
287707.232087006,8664197.21620468,66,37,22
287707.291940958,8664197.21620468,57,38,22
287707.351794909,8664197.21620468,57,37,20
287707.411648861,8664197.21620468,55,35,26
287707.471502813,8664197.21620468,64,30,30
287707.531356764,8664197.21620468,68,26,42
287707.591210716,8664197.21620468,60,33,37
287707.651064668,8664197.21620468,53,36,40
287707.710918619,8664197.21620468,69,34,39
287707.770772571,8664197.21620468,79,32,39
287707.830626522,8664197.21620468,58,36,31
287707.890480474,8664197.21620468,59,24,41
287707.950334426,8664197.21620468,56,27,29
287708.010188377,8664197.21620468,52,26,31
287708.070042329,8664197.21620468,49,23,33
287708.12989628,8664197.21620468,55,19,30
287708.189750232,8664197.21620468,69,21,28
287708.249604184,8664197.21620468,76,13,53
287708.309458135,8664197.21620468,83,18,50
287708.369312087,8664197.21620468,78,28,49
287708.429166039,8664197.21620468,83,28,44
287708.48901999,8664197.21620468,77,30,43
287708.548873942,8664197.21620468,72,31,43
287708.608727893,8664197.21620468,70,31,42
287708.668581845,8664197.21620468,67,32,44
287708.728435797,8664197.21620468,63,30,39
287708.788289748,8664197.21620468,60,26,40
287708.8481437,8664197.21620468,56,26,29
287708.907997651,8664197.21620468,53,23,23
287708.967851603,8664197.21620468,66,9,29
287709.027705555,8664197.21620468,58,18,37
287709.087559506,8664197.21620468,58,18,37
287709.147413458,8664197.21620468,80,18,39
287709.20726741,8664197.21620468,82,23,50
287709.267121361,8664197.21620468,106,25,50
287709.326975313,8664197.21620468,126,24,71
287709.386829264,8664197.21620468,112,43,73
287709.446683216,8664197.21620468,124,33,71
287709.506537168,8664197.21620468,105,42,53
287709.566391119,8664197.21620468,92,33,52
287709.626245071,8664197.21620468,80,30,38
287709.686099023,8664197.21620468,60,26,44
287709.745952974,8664197.21620468,73,12,34
287709.805806926,8664197.21620468,56,23,31
287709.865660877,8664197.21620468,78,15,38
287709.925514829,8664197.21620468,90,22,44
287709.985368781,8664197.21620468,92,33,47
287710.045222732,8664197.21620468,100,25,73
287710.105076684,8664197.21620468,101,33,68
287710.164930636,8664197.21620468,112,27,69
287710.224784587,8664197.21620468,115,35,57
287710.284638539,8664197.21620468,119,34,57
287710.34449249,8664197.21620468,121,33,58
287710.404346442,8664197.21620468,128,30,53
287710.464200394,8664197.21620468,102,36,57
287710.524054345,8664197.21620468,85,31,63
287710.583908297,8664197.21620468,78,31,43
287710.643762249,8664197.21620468,66,30,43
287710.7036162,8664197.21620468,83,20,34
287710.763470152,8664197.21620468,79,28,47
287710.823324103,8664197.21620468,86,34,40
287710.883178055,8664197.21620468,92,27,65
287710.943032007,8664197.21620468,96,33,63
287711.002885958,8664197.21620468,106,29,64
287711.06273991,8664197.21620468,103,34,61
287711.122593862,8664197.21620468,107,27,61
287711.182447813,8664197.21620468,101,24,63
287711.242301765,8664197.21620468,90,30,48
287711.302155716,8664197.21620468,88,29,51
287711.362009668,8664197.21620468,92,24,49
287711.42186362,8664197.21620468,89,20,48
287711.481717571,8664197.21620468,85,18,48
287711.541571523,8664197.21620468,99,12,42
287711.601425475,8664197.21620468,97,18,54
287711.661279426,8664197.21620468,102,22,60
287711.721133378,8664197.21620468,112,24,64
287711.780987329,8664197.21620468,98,34,63
287711.840841281,8664197.21620468,107,34,67
287711.900695233,8664197.21620468,108,40,61
287711.960549184,8664197.21620468,112,32,82
287712.020403136,8664197.21620468,117,34,78
287712.080257087,8664197.21620468,124,33,74
287712.140111039,8664197.21620468,123,34,76
287712.199964991,8664197.21620468,124,30,80
287712.259818942,8664197.21620468,115,35,68
287712.319672894,8664197.21620468,115,27,71
287712.379526846,8664197.21620468,90,37,51
287712.439380797,8664197.21620468,71,34,47
287712.499234749,8664197.21620468,71,25,39
287712.5590887,8664197.21620468,58,30,35
287712.618942652,8664197.21620468,67,30,24
287712.678796604,8664197.21620468,62,33,39
287712.738650555,8664197.21620468,64,39,42
287712.798504507,8664197.21620468,68,36,48
287712.858358458,8664197.21620468,65,43,37
287712.91821241,8664197.21620468,65,42,37
287712.978066362,8664197.21620468,61,39,43
287713.037920313,8664197.21620468,61,31,52
287713.097774265,8664197.21620468,62,32,40
287713.157628217,8664197.21620468,57,34,44
287713.217482168,8664197.21620468,56,38,38
287713.27733612,8664197.21620468,69,29,34
287713.337190071,8664197.21620468,65,25,40
287713.397044023,8664197.21620468,56,33,33
287713.456897975,8664197.21620468,61,31,39
287713.516751926,8664197.21620468,74,20,43
287713.576605878,8664197.21620468,66,23,32
287713.63645983,8664197.21620468,63,18,28
287705.376614506,8664197.15635073,67,48,63
287705.436468457,8664197.15635073,73,53,46
287705.496322409,8664197.15635073,76,52,48
287705.556176361,8664197.15635073,61,58,51
287705.616030312,8664197.15635073,59,45,62
287705.675884264,8664197.15635073,57,46,37
287705.735738216,8664197.15635073,53,41,35
287705.795592167,8664197.15635073,67,30,28
287705.855446119,8664197.15635073,71,30,25
287705.91530007,8664197.15635073,62,31,31
287705.975154022,8664197.15635073,54,35,31
287706.035007974,8664197.15635073,62,29,37
287706.094861925,8664197.15635073,68,29,38
287706.154715877,8664197.15635073,52,38,38
287706.214569829,8664197.15635073,46,39,34
287706.27442378,8664197.15635073,52,34,34
287706.334277732,8664197.15635073,62,23,36
287706.394131683,8664197.15635073,59,23,25
287706.453985635,8664197.15635073,50,25,27
287706.513839587,8664197.15635073,48,23,29
287706.573693538,8664197.15635073,45,22,33
287706.63354749,8664197.15635073,59,13,36
287706.693401442,8664197.15635073,57,24,43
287706.753255393,8664197.15635073,78,24,45
287706.813109345,8664197.15635073,100,23,48
287706.872963296,8664197.15635073,93,29,58
287706.932817248,8664197.15635073,96,30,55
287706.9926712,8664197.15635073,83,37,57
287707.052525151,8664197.15635073,77,40,48
287707.112379103,8664197.15635073,69,44,41
287707.172233055,8664197.15635073,71,35,37
287707.232087006,8664197.15635073,66,30,41
287707.291940958,8664197.15635073,58,31,41
287707.351794909,8664197.15635073,57,31,38
287707.411648861,8664197.15635073,55,32,34
287707.471502813,8664197.15635073,62,30,32
287707.531356764,8664197.15635073,65,26,46
287707.591210716,8664197.15635073,62,31,42
287707.651064668,8664197.15635073,61,35,40
287707.710918619,8664197.15635073,66,35,50
287707.770772571,8664197.15635073,72,38,42
287707.830626522,8664197.15635073,59,45,40
287707.890480474,8664197.15635073,61,37,34
287707.950334426,8664197.15635073,56,25,45
287708.010188377,8664197.15635073,46,31,35
287708.070042329,8664197.15635073,52,31,23
287708.12989628,8664197.15635073,56,24,29
287708.189750232,8664197.15635073,61,17,41
287708.249604184,8664197.15635073,61,23,40
287708.309458135,8664197.15635073,62,26,45
287708.369312087,8664197.15635073,67,22,54
287708.429166039,8664197.15635073,78,20,52
287708.48901999,8664197.15635073,86,22,50
287708.548873942,8664197.15635073,80,27,50
287708.608727893,8664197.15635073,83,18,58
287708.668581845,8664197.15635073,80,19,49
287708.728435797,8664197.15635073,67,29,45
287708.788289748,8664197.15635073,59,33,36
287708.8481437,8664197.15635073,54,25,43
287708.907997651,8664197.15635073,54,24,29
287708.967851603,8664197.15635073,51,21,24
287709.027705555,8664197.15635073,57,10,31
287709.087559506,8664197.15635073,46,21,37
287709.147413458,8664197.15635073,46,21,37
287709.20726741,8664197.15635073,69,21,34
287709.267121361,8664197.15635073,79,23,47
287709.326975313,8664197.15635073,108,24,50
287709.386829264,8664197.15635073,129,21,77
287709.446683216,8664197.15635073,130,35,71
287709.506537168,8664197.15635073,109,41,61
287709.566391119,8664197.15635073,101,32,53
287709.626245071,8664197.15635073,89,24,44
287709.686099023,8664197.15635073,73,22,38
287709.745952974,8664197.15635073,78,9,39
287709.805806926,8664197.15635073,57,23,33
287709.865660877,8664197.15635073,82,15,41
287709.925514829,8664197.15635073,99,18,45
287709.985368781,8664197.15635073,106,24,52
287710.045222732,8664197.15635073,115,23,66
287710.105076684,8664197.15635073,108,37,59
287710.164930636,8664197.15635073,110,36,58
287710.224784587,8664197.15635073,119,34,70
287710.284638539,8664197.15635073,131,28,70
287710.34449249,8664197.15635073,129,30,62
287710.404346442,8664197.15635073,130,30,55
287710.464200394,8664197.15635073,112,33,59
287710.524054345,8664197.15635073,100,26,68
287710.583908297,8664197.15635073,81,36,43
287710.643762249,8664197.15635073,58,39,38
287710.7036162,8664197.15635073,77,30,27
287710.763470152,8664197.15635073,89,21,40
287710.823324103,8664197.15635073,96,25,41
287710.883178055,8664197.15635073,103,23,60
287710.943032007,8664197.15635073,101,31,59
287711.002885958,8664197.15635073,109,30,57
287711.06273991,8664197.15635073,100,33,59
287711.122593862,8664197.15635073,98,28,62
287711.182447813,8664197.15635073,97,30,45
287711.242301765,8664197.15635073,93,20,53
287711.302155716,8664197.15635073,92,14,54
287711.362009668,8664197.15635073,88,14,53
287711.42186362,8664197.15635073,83,17,45
287711.481717571,8664197.15635073,77,21,36
287711.541571523,8664197.15635073,86,12,46
287711.601425475,8664197.15635073,84,19,48
287711.661279426,8664197.15635073,91,21,57
287711.721133378,8664197.15635073,93,19,49
287711.780987329,8664197.15635073,103,19,60
287711.840841281,8664197.15635073,115,20,63
287711.900695233,8664197.15635073,111,25,71
287711.960549184,8664197.15635073,109,30,76
287712.020403136,8664197.15635073,114,33,79
287712.080257087,8664197.15635073,128,30,73
287712.140111039,8664197.15635073,123,31,76
287712.199964991,8664197.15635073,120,32,72
287712.259818942,8664197.15635073,113,34,67
287712.319672894,8664197.15635073,112,29,70
287712.379526846,8664197.15635073,86,40,53
287712.439380797,8664197.15635073,71,34,50
287712.499234749,8664197.15635073,71,25,37
287712.5590887,8664197.15635073,56,29,35
287712.618942652,8664197.15635073,69,25,29
287712.678796604,8664197.15635073,68,29,43
287712.738650555,8664197.15635073,64,44,37
287712.798504507,8664197.15635073,69,41,38
287712.858358458,8664197.15635073,65,40,43
287712.91821241,8664197.15635073,65,39,40
287712.978066362,8664197.15635073,62,38,39
287713.037920313,8664197.15635073,58,38,41
287713.097774265,8664197.15635073,60,36,42
287713.157628217,8664197.15635073,63,34,38
287713.217482168,8664197.15635073,66,34,30
287713.27733612,8664197.15635073,70,26,37
287713.337190071,8664197.15635073,66,25,38
287713.397044023,8664197.15635073,61,28,37
287713.456897975,8664197.15635073,63,25,42
287713.516751926,8664197.15635073,71,18,47
287713.576605878,8664197.15635073,64,26,30
287713.63645983,8664197.15635073,62,18,33
287705.376614506,8664197.09649678,67,57,42
287705.436468457,8664197.09649678,77,53,41
287705.496322409,8664197.09649678,86,52,37
287705.556176361,8664197.09649678,67,58,40
287705.616030312,8664197.09649678,59,45,59
287705.675884264,8664197.09649678,60,45,36
287705.735738216,8664197.09649678,48,45,32
287705.795592167,8664197.09649678,57,34,34
287705.855446119,8664197.09649678,58,35,30
287705.91530007,8664197.09649678,54,38,29
287705.975154022,8664197.09649678,51,39,28
287706.035007974,8664197.09649678,59,34,33
287706.094861925,8664197.09649678,65,30,41
287706.154715877,8664197.09649678,53,40,31
287706.214569829,8664197.09649678,49,38,31
287706.27442378,8664197.09649678,52,34,29
287706.334277732,8664197.09649678,55,28,34
287706.394131683,8664197.09649678,52,31,23
287706.453985635,8664197.09649678,48,30,24
287706.513839587,8664197.09649678,46,29,25
287706.573693538,8664197.09649678,44,27,29
287706.63354749,8664197.09649678,56,22,29
287706.693401442,8664197.09649678,55,26,53
287706.753255393,8664197.09649678,74,33,43
287706.813109345,8664197.09649678,91,26,66
287706.872963296,8664197.09649678,83,42,58
287706.932817248,8664197.09649678,90,33,63
287706.9926712,8664197.09649678,84,36,54
287707.052525151,8664197.09649678,77,36,52
287707.112379103,8664197.09649678,73,37,42
287707.172233055,8664197.09649678,64,43,38
287707.232087006,8664197.09649678,61,38,41
287707.291940958,8664197.09649678,58,34,44
287707.351794909,8664197.09649678,59,33,32
287707.411648861,8664197.09649678,55,34,33
287707.471502813,8664197.09649678,61,30,35
287707.531356764,8664197.09649678,66,30,33
287707.591210716,8664197.09649678,69,30,32
287707.651064668,8664197.09649678,67,35,37
287707.710918619,8664197.09649678,63,45,41
287707.770772571,8664197.09649678,70,43,42
287707.830626522,8664197.09649678,59,49,42
287707.890480474,8664197.09649678,63,38,37
287707.950334426,8664197.09649678,62,28,38
287708.010188377,8664197.09649678,53,30,36
287708.070042329,8664197.09649678,53,27,36
287708.12989628,8664197.09649678,53,25,36
287708.189750232,8664197.09649678,66,17,27
287708.249604184,8664197.09649678,67,20,28
287708.309458135,8664197.09649678,64,24,31
287708.369312087,8664197.09649678,62,27,32
287708.429166039,8664197.09649678,78,25,29
287708.48901999,8664197.09649678,89,22,45
287708.548873942,8664197.09649678,83,31,44
287708.608727893,8664197.09649678,88,27,43
287708.668581845,8664197.09649678,77,28,45
287708.728435797,8664197.09649678,71,32,45
287708.788289748,8664197.09649678,66,29,42
287708.8481437,8664197.09649678,66,20,42
287708.907997651,8664197.09649678,66,14,34
287708.967851603,8664197.09649678,62,16,22
287709.027705555,8664197.09649678,65,5,34
287709.087559506,8664197.09649678,55,18,32
287709.147413458,8664197.09649678,55,18,32
287709.20726741,8664197.09649678,69,22,33
287709.267121361,8664197.09649678,71,29,51
287709.326975313,8664197.09649678,103,33,44
287709.386829264,8664197.09649678,131,23,79
287709.446683216,8664197.09649678,124,40,79
287709.506537168,8664197.09649678,141,33,70
287709.566391119,8664197.09649678,117,36,72
287709.626245071,8664197.09649678,108,28,65
287709.686099023,8664197.09649678,95,25,46
287709.745952974,8664197.09649678,72,25,42
287709.805806926,8664197.09649678,81,10,36
287709.865660877,8664197.09649678,66,21,34
287709.925514829,8664197.09649678,83,17,41
287709.985368781,8664197.09649678,93,19,51
287710.045222732,8664197.09649678,101,28,45
287710.105076684,8664197.09649678,107,27,66
287710.164930636,8664197.09649678,105,40,58
287710.224784587,8664197.09649678,126,26,69
287710.284638539,8664197.09649678,134,23,79
287710.34449249,8664197.09649678,145,26,71
287710.404346442,8664197.09649678,129,36,70
287710.464200394,8664197.09649678,123,35,70
287710.524054345,8664197.09649678,113,34,73
287710.583908297,8664197.09649678,117,22,65
